uwbid,uwbidnum,Wahlberech,kreisid,xcentroid,ycentroid
10319,10319,1978,1003,1515820.2025589056,6897243.1108500687
10320,10320,1752,1003,1516496.5191491775,6896909.4060880104
10401,10401,2027,1004,1507282.4551645415,6896960.9975126134
10402,10402,1959,1004,1507838.6464031148,6897033.4384197770
10403,10403,1718,1004,1508018.2018081511,6896367.8947793981
10404,10404,2143,1004,1507268.4202457534,6896242.5917332843
10405,10405,1993,1004,1507584.8690471598,6895135.5920880679
10406,10406,2079,1004,1508186.3405184310,6895259.4210434686
10407,10407,1913,1004,1508994.5301175995,6896426.4208342945
10408,10408,1731,1004,1509510.4965722701,6895578.0056241369
10409,10409,1747,1004,1509752.2060961905,6894306.6328016557
10410,10410,1382,1004,1510372.2900373316,6895925.6835505031
10411,10411,1384,1004,1511023.9219628416,6896648.5732448371
10412,10412,1620,1004,1510952.5471692206,6894798.2749281852
10413,10413,1851,1004,1509435.9892053732,6893145.6241780268
10414,10414,1829,1004,1510558.2797830505,6891493.2768215528
10415,10415,2169,1004,1508344.9189627252,6891832.8082224773
10416,10416,1747,1004,1508778.0568080149,6890346.3898415864
10417,10417,1899,1004,1509244.5360346083,6888976.4859354710
10418,10418,1261,1004,1509391.4335000578,6887123.8798064422
10419,10419,1567,1004,1506196.1009541140,6895416.0117206974
10502,10502,2074,1005,1514464.9039373824,6889097.2619481003
10503,10503,1984,1005,1515331.0260354984,6889716.1666438812
10504,10504,2136,1005,1515019.4712459529,6890789.0364526697
10507,10507,1660,1005,1511770.6935075978,6888322.9982653540
10508,10508,1669,1005,1510599.5653929475,6887879.7321662344
10509,10509,1634,1005,1511497.3139769353,6889869.2871575775
10510,10510,2022,1005,1512260.6287950899,6891446.2913720263
10511,10511,2051,1005,1512729.4393378608,6892880.0813008891
10512,10512,1756,1005,1514706.8385944786,6892513.2843045574
10513,10513,1705,1005,1516598.2240349841,6892741.3966012327
10514,10514,2075,1005,1515766.7024240280,6894020.1376469964
10515,10515,2034,1005,1516514.7287088600,6895561.6121247923
10516,10516,2037,1005,1517678.0960104954,6894539.2215762399
10517,10517,2083,1005,1518819.9873869922,6895814.0874742251
10601,10601,1697,1006,1513332.8048336990,6896739.2542457907
10602,10602,1962,1006,1513542.8328141968,6896189.7506142668
10603,10603,1956,1006,1513024.5566835646,6895764.3561676769
10604,10604,1536,1006,1512230.9748830551,6896097.5880204299
10605,10605,1201,1006,1512432.9540602155,6895691.8652889086
10606,10606,1988,1006,1513278.2808119408,6895222.0109145669
10607,10607,2083,1006,1513102.1363963950,6894693.1523917532
10608,10608,1671,1006,1512380.6554169124,6895039.3305482017
10609,10609,1631,1006,1511702.7421686219,6894996.3484356748
10610,10610,1920,1006,1511675.4423683996,6893925.0581094520
10611,10611,1898,1006,1512352.9218281913,6894419.8368655127
10612,10612,1873,1006,1513128.7454826070,6893794.7586824875
10613,10613,1869,1006,1514400.8882650037,6894134.8928081738
10614,10614,1989,1006,1514568.5676278942,6895455.4407104999
10615,10615,1871,1006,1515963.9917495630,6896354.6849111505
10616,10616,1932,1006,1515135.9881015008,6896492.9387344662
10617,10617,1811,1006,1514478.4848014140,6896576.4575854735
10618,10618,1860,1006,1514115.3955217509,6897139.8012555921
10501,10501,1951,1005,1514959.2332297619,6887632.4142975425
10506,10506,2012,1005,1513211.0235765579,6888174.3702485515
10505,10505,1972,1005,1514383.6856327695,6886697.1159480866
11101,11101,1116,1101,1502592.4128583453,6906840.0992028294
11102,11102,1033,1101,1505522.9246800228,6906405.3112882283
11103,11103,1060,1101,1508233.5963895549,6904759.8308719592
11104,11104,1161,1101,1503815.7442436812,6905164.1001540851
11105,11105,966,1101,1504856.2884654917,6904752.4604123961
11106,11106,1136,1101,1503290.1536004592,6904718.0686701676
11107,11107,921,1101,1504027.4843713336,6904517.3311048402
11108,11108,1088,1101,1503735.5115701859,6904228.4467987660
11109,11109,1080,1101,1504142.3323203188,6903644.0112450030
11110,11110,1166,1101,1504444.7594217651,6904026.2813143088
11111,11111,1008,1101,1505566.4766730000,6904104.3132796297
11112,11112,1256,1101,1504742.5785710409,6903648.6609094562
11113,11113,912,1101,1502741.0785660029,6903861.2080178028
11114,11114,1003,1101,1503215.6492348702,6904004.0816151565
11115,11115,923,1101,1502918.9291530063,6903607.6057941569
11116,11116,1004,1101,1503280.4147969754,6903569.6496349312
11117,11117,1115,1101,1503314.9986013952,6903058.3937684614
11118,11118,1065,1101,1503734.6198558053,6903340.3090024004
11119,11119,1310,1101,1504892.9233987485,6903237.2638711575
11120,11120,1371,1101,1505480.2343921922,6903328.6879301658
11121,11121,1082,1101,1505861.2045285660,6903374.5915601347
11122,11122,1262,1101,1506319.1427577350,6903478.3287928505
11123,11123,1237,1101,1504718.7153314787,6902898.7499675285
11124,11124,1092,1101,1505325.2948223695,6902798.6371512907
11125,11125,1252,1101,1505943.6653473929,6902807.4204707649
11126,11126,1218,1101,1506299.0755597667,6903054.7833484719
11127,11127,1247,1101,1505722.7657104968,6902146.1038124263
11201,11201,936,1102,1501497.6546775433,6904952.3641840527
11202,11202,1282,1102,1502526.4832846450,6904308.7280943282
11203,11203,1268,1102,1502829.4837348408,6904561.8168927692
11204,11204,1122,1102,1502339.2476778307,6903821.9331139876
11205,11205,1156,1102,1502217.5159974881,6903415.0805048523
11206,11206,1146,1102,1502534.5570733570,6903353.6032916699
11207,11207,1067,1102,1502094.8141690036,6902911.3244459769
11208,11208,903,1102,1502911.2370267429,6902910.5966038667
11209,11209,989,1102,1503027.0006557123,6902591.8240122991
11210,11210,1196,1102,1502176.2439698100,6902149.8795652715
11211,11211,1085,1102,1503110.3303546326,6901639.3979352340
11212,11212,1144,1102,1503516.4016113784,6902406.3505122103
11213,11213,1389,1102,1504067.3767879324,6902761.8097057473
11214,11214,916,1102,1504007.3065306230,6902257.9441932179
11215,11215,901,1102,1504587.3084619096,6902138.0249918485
11216,11216,1380,1102,1502676.8345663950,6900656.2725951103
11217,11217,1177,1102,1503370.0136597762,6900482.4776517209
11218,11218,1580,1102,1504107.1305392161,6901093.3827334866
11219,11219,1007,1102,1505033.0211268095,6901178.6600559819
11220,11220,1151,1102,1501665.6251901281,6900200.2213155329
11221,11221,1196,1102,1502570.2924057224,6899914.0469404375
11222,11222,1281,1102,1502848.8045736952,6899600.8980816742
11223,11223,1175,1102,1505014.6367486345,6899410.2333164364
11224,11224,1417,1102,1500535.9869815942,6899047.8724952359
11225,11225,1232,1102,1502242.9631688234,6899428.3974793470
11226,11226,1252,1102,1502178.3224908928,6898977.7898537479
11227,11227,1238,1102,1501909.5048054473,6898616.4081137758
11228,11228,1013,1102,1503096.6486185135,6898758.6051670471
11301,11301,1155,1103,1498844.8788533728,6896722.6237696614
11302,11302,925,1103,1499049.0866184831,6897004.4753683452
11303,11303,1041,1103,1499602.1796283845,6897083.4097897736
11304,11304,1313,1103,1499530.5439057343,6897686.6825997364
11305,11305,1170,1103,1500441.2075581292,6897467.5940790502
11306,11306,1399,1103,1500910.3849156343,6897650.9358106302
11307,11307,1726,1103,1501328.8149029382,6898232.7599256812
11308,11308,1407,1103,1501419.3725220994,6897729.7309934935
11309,11309,1243,1103,1501878.4360107414,6898039.7100419514
11310,11310,1299,1103,1501574.3380292009,6897391.3510278799
11311,11311,1191,1103,1502307.0070618982,6897878.5865967516
11312,11312,1091,1103,1502187.6492412961,6897482.2063602014
11313,11313,1351,1103,1502849.3922168124,6897550.0737307621
11314,11314,1242,1103,1503052.8911891293,6897933.4914804520
11315,11315,1208,1103,1503796.2046642492,6898036.3228609972
11316,11316,1138,1103,1503760.2895100855,6897626.0277216919
11317,11317,797,1103,1504658.3077587658,6898128.3396903817
11318,11318,1320,1103,1499038.3157571051,6896505.4855559459
11319,11319,1086,1103,1499500.6159795350,6896407.8407543954
11320,11320,1027,1103,1500051.3630126123,6896468.5381717253
11321,11321,1093,1103,1500414.7659100585,6896837.1718967920
11322,11322,1186,1103,1500810.8872639108,6896980.5714065395
11323,11323,1322,1103,1500599.4519580081,6896297.2935429458
11324,11324,998,1103,1500951.1674298844,6896555.1532912087
11325,11325,1329,1103,1502425.6921828750,6896261.7195772687
11326,11326,1713,1103,1504159.1326662293,6895571.8182448531
11327,11327,1260,1103,1503691.6296548028,6893336.9222644083
11328,11328,1342,1103,1504610.8932076842,6893312.5357839726
11329,11329,1323,1103,1504325.3490795130,6892987.0334226256
11401,11401,1195,1104,1498508.4423984436,6896172.3052652860
11402,11402,1231,1104,1498637.7694808161,6895840.3440251015
11403,11403,1345,1104,1499213.7429698671,6895678.2129417742
11404,11404,1028,1104,1499433.1643640071,6895889.4820982488
11405,11405,1187,1104,1499793.9760434250,6895909.9755000034
11406,11406,1370,1104,1499967.4767247394,6895438.5579199586
11407,11407,1336,1104,1500309.0961260509,6895708.1632177159
11408,11408,1333,1104,1500823.6842286997,6895657.7240229044
11409,11409,1226,1104,1501878.4676341398,6895345.1236130502
11410,11410,1247,1104,1500066.4066806990,6895003.5542761236
11411,11411,1578,1104,1500888.6908660044,6894815.0630428707
11412,11412,967,1104,1500272.6941716257,6894272.0621346021
11413,11413,1532,1104,1500859.0897485572,6894298.5129264044
11414,11414,1138,1104,1501905.3710714004,6894506.3549193814
11415,11415,1326,1104,1502354.0941856473,6894170.4990469273
11416,11416,1305,1104,1503330.1543748756,6894057.5034142425
11417,11417,1368,1104,1501796.0672753681,6893933.0358152334
11418,11418,1268,1104,1502664.1699401354,6893894.9055051198
11419,11419,1259,1104,1503133.2127050336,6893667.0610059556
11420,11420,1500,1104,1500797.4988743239,6893765.7984217377
11421,11421,1205,1104,1501550.8668474099,6893565.0227236971
11422,11422,1297,1104,1502425.3489000537,6893401.9506653883
11423,11423,1428,1104,1500568.1775174288,6893233.9951253347
11424,11424,1121,1104,1501683.4788176066,6893146.7026209533
11425,11425,1228,1104,1500277.4111745979,6892700.7659192327
11426,11426,999,1104,1500869.6401205561,6892913.2136111567
11427,11427,1203,1104,1501782.1517519685,6892769.4249368096
11428,11428,993,1104,1501077.9877020600,6892224.8403455596
11501,11501,1298,1105,1505276.8894442648,6893188.6779109063
11502,11502,1520,1105,1505978.7863679267,6893277.1301903008
11503,11503,1308,1105,1506614.2602406391,6893147.9160567615
11504,11504,1015,1105,1503284.5173325250,6892823.8631195249
11505,11505,1097,1105,1503987.5816527880,6892711.2128518466
11506,11506,1143,1105,1504293.8511118081,6892627.1645939434
11507,11507,931,1105,1504766.6933202294,6892656.5433098581
11508,11508,1435,1105,1505683.9613271763,6892609.8671446834
11509,11509,1468,1105,1502799.2171817878,6892580.8509244109
11510,11510,1306,1105,1503421.8724285776,6892430.2584839435
11511,11511,1087,1105,1503978.4063907408,6892114.0047846204
11512,11512,1206,1105,1504619.3322190319,6892255.1274557710
11513,11513,1253,1105,1501995.4638386590,6892165.6799679222
11514,11514,1333,1105,1502382.3853531128,6892106.6113960082
11515,11515,1088,1105,1502650.7549032292,6891959.0747204991
11516,11516,1089,1105,1502900.8879258677,6892005.6809779750
11517,11517,1084,1105,1503282.9172651179,6891828.3428112306
11518,11518,1272,1105,1503656.1847069957,6891537.4767858256
11519,11519,1279,1105,1500314.1971818046,6892027.5545787755
11520,11520,1220,1105,1500028.9676991194,6891665.5465767104
11521,11521,1263,1105,1500976.1636126938,6891420.1338346601
11522,11522,1034,1105,1501815.8954629439,6891746.4178296961
11523,11523,1367,1105,1501665.2026536788,6891061.7592673795
11524,11524,1301,1105,1502337.6619582672,6891414.2009285949
11525,11525,1263,1105,1502891.0832129212,6891178.0487718554
11526,11526,1299,1105,1504230.0213953380,6891429.2770061335
11527,11527,1164,1105,1504892.6656375697,6891909.9882589523
11528,11528,1297,1105,1506019.4528934835,6891383.3032237375
11601,11601,1284,1106,1503497.8340373461,6890823.4437654391
11602,11602,1320,1106,1504161.0088898235,6890824.0673396718
11603,11603,1087,1106,1504935.5321816921,6890698.5403270414
11604,11604,1039,1106,1504209.3704975422,6890435.5293037053
11605,11605,1245,1106,1502438.3212297175,6890582.8862226186
11606,11606,1170,1106,1503364.7172812761,6890400.8404495800
11607,11607,1239,1106,1503022.8178673426,6889993.4518624069
11608,11608,1105,1106,1503622.7130770241,6889835.4420979265
11609,11609,1362,1106,1504052.8326267768,6889953.5561129460
11610,11610,1425,1106,1504345.8660363709,6889735.8133165697
11611,11611,1579,1106,1504728.2531573644,6890051.5882435478
11612,11612,1291,1106,1505262.8165236691,6890191.8723466387
11613,11613,1278,1106,1500110.7322592770,6890975.4339548852
11614,11614,1161,1106,1502255.2388290586,6889353.3129758453
11615,11615,1249,1106,1504388.2729944710,6889094.0725317458
11616,11616,1869,1106,1505287.2603479724,6889446.6916090483
11617,11617,1012,1106,1506337.4821839023,6889752.8888856806
11618,11618,1116,1106,1507241.9340237526,6890176.7650390146
11619,11619,1197,1106,1505501.6947074563,6888864.9547060737
11620,11620,1059,1106,1506355.8778175367,6888711.6237532571
11621,11621,1159,1106,1507425.4182274896,6888941.6237927312
11622,11622,1240,1106,1505039.0105663310,6888383.9472675053
11623,11623,1170,1106,1505517.7156061197,6888230.2504865974
11624,11624,955,1106,1505997.6304917487,6888336.6606894992
11625,11625,1160,1106,1504852.1987476153,6887896.1123285415
11626,11626,1283,1106,1503783.4455116943,6887591.7346474761
11627,11627,1392,1106,1504816.4083590589,6886973.6136422316
11628,11628,1195,1106,1506101.7196860167,6887696.5158345532
11629,11629,1150,1106,1507474.7074922109,6887287.8867450058
11630,11630,909,1106,1506169.4766036037,6886433.0522622690
12101,12101,1184,1201,1486483.4767635907,6905932.2229346791
12102,12102,901,1201,1487986.1985082352,6904859.8897102568
12103,12103,858,1201,1486083.1708972072,6904575.9780232841
12104,12104,911,1201,1486644.9077509565,6904411.4262466291
12105,12105,823,1201,1487615.3846875632,6904493.1895615673
12106,12106,1151,1201,1487554.9341779449,6903954.9321644176
12107,12107,884,1201,1488113.4320716751,6904090.9474567557
12108,12108,1204,1201,1488365.5759291530,6904435.9574232595
12109,12109,926,1201,1489086.0037385619,6904413.7614557138
12110,12110,901,1201,1488730.1408218690,6904016.0081548067
12111,12111,1179,1201,1489663.1330218422,6903740.9446561569
12112,12112,1248,1201,1485466.7507710701,6904201.7407174082
12113,12113,676,1201,1485647.8415435331,6903996.1749371169
12114,12114,1759,1201,1485785.3365193508,6903699.7875537872
12115,12115,672,1201,1486530.9458613421,6903780.5941159260
12116,12116,1075,1201,1487046.0304068974,6904105.3165682368
12117,12117,1614,1201,1486108.6564559091,6902877.2193247406
12118,12118,1502,1201,1486983.3291823077,6903396.3629252296
12119,12119,1346,1201,1487928.4256898230,6903512.3936630115
12120,12120,1391,1201,1488592.8870163655,6903516.8564438475
12121,12121,1192,1201,1488020.0184421998,6902918.7422088375
12122,12122,1457,1201,1487169.2458813107,6902676.4489963343
12123,12123,1531,1201,1488997.9928271363,6903165.6806117296
12124,12124,1039,1201,1488665.5956953438,6902919.2738402132
12125,12125,1157,1201,1488824.7848105251,6902396.4209403135
12126,12126,1144,1201,1488074.9172176153,6902203.5754752550
12201,12201,1151,1202,1484633.0752056723,6906545.1822123546
12202,12202,1200,1202,1484710.9403058076,6905724.6099225357
12203,12203,1410,1202,1477387.1872121217,6904498.6064897170
12204,12204,773,1202,1478322.1584475213,6904394.2023764793
12205,12205,785,1202,1478932.3786587636,6904516.9721212517
12206,12206,1213,1202,1479750.5254069262,6904147.5370813459
12207,12207,1452,1202,1481702.5083374982,6904784.0018876512
12208,12208,1249,1202,1481155.4160615369,6904050.7487128992
12209,12209,1256,1202,1482247.0259438462,6904596.1410337333
12210,12210,1459,1202,1483246.5072447073,6905100.2857903261
12211,12211,1233,1202,1484979.2496392913,6905017.1837277478
12212,12212,1672,1202,1482743.9246961966,6904296.2592960699
12213,12213,1627,1202,1483598.5009824387,6904395.2691066554
12214,12214,1103,1202,1484867.3761681712,6904141.1454579821
12215,12215,1472,1202,1482833.5622904911,6903928.5097802132
12216,12216,1589,1202,1482165.4319432923,6903900.7618266847
12217,12217,1431,1202,1483426.6406493273,6903341.6539390013
12218,12218,1084,1202,1484283.3415439208,6903303.5395744313
12219,12219,1113,1202,1485227.3848960395,6902938.8772058608
12220,12220,1331,1202,1481838.5597885204,6903625.5822104709
12221,12221,1490,1202,1482640.8917166707,6903398.1207925109
12222,12222,1015,1202,1482583.7006620427,6902860.9168184400
12223,12223,591,1202,1478316.1724125477,6901833.6354556130
12224,12224,341,1202,1481021.7350639058,6901147.3949230276
12225,12225,1195,1202,1485125.8116102868,6906352.7993793339
12301,12301,1553,1203,1472329.3287295466,6913451.8748724395
12302,12302,974,1203,1473342.4016986217,6913839.9570518499
12303,12303,1147,1203,1475242.9449939511,6913345.1147425901
12304,12304,983,1203,1476051.6304107800,6908834.3916443028
12305,12305,1427,1203,1471526.1046676324,6912150.7082695458
12306,12306,1378,1203,1473555.2086926287,6912085.0126293544
12307,12307,1385,1203,1472410.6443926396,6911076.3984315079
12308,12308,1289,1203,1473878.9414926933,6911067.7101950282
12309,12309,1363,1203,1475021.5569046722,6911183.9276851909
12310,12310,1119,1203,1471293.3199025244,6909801.0187212424
12311,12311,1275,1203,1473826.8825875949,6910477.2483310886
12312,12312,1421,1203,1473668.7557561584,6909724.9399875142
12313,12313,1264,1203,1472174.8073071474,6907325.0021471214
12314,12314,1843,1203,1477611.5664682938,6906954.0828366922
12315,12315,1229,1203,1472642.7262851053,6906432.4290833985
12316,12316,1678,1203,1478477.0293965901,6907124.2287166957
12317,12317,1727,1203,1478555.7733823075,6906209.6547598988
12318,12318,1213,1203,1472001.5134039426,6905496.1087860037
12319,12319,1626,1203,1477173.4432838128,6905413.5220922865
12320,12320,980,1203,1478571.7894223880,6905100.2911873423
12321,12321,1305,1203,1479293.1427062077,6905650.0234844377
12322,12322,1572,1203,1479349.1382140357,6905158.9778375216
12323,12323,1116,1203,1472868.2310037913,6903950.7146851495
12324,12324,255,1203,1474572.1345213868,6902895.3849989427
12401,12401,1399,1204,1481871.4034210115,6910425.3688086020
12402,12402,1220,1204,1482987.7506852360,6911010.4552831156
12403,12403,763,1204,1483804.5058465153,6911491.9316141047
12404,12404,1600,1204,1484110.3627993374,6910959.7166877706
12405,12405,1693,1204,1484344.0805007513,6910768.1783299986
12406,12406,1801,1204,1479099.8593354351,6907861.2676381506
12407,12407,1168,1204,1480397.8875801796,6908775.9150362359
12408,12408,1324,1204,1482203.9184873949,6909456.6467577424
12409,12409,1129,1204,1483565.3876627176,6909692.3594493074
12410,12410,1104,1204,1484249.8265689258,6910168.8220970863
12411,12411,851,1204,1485042.3028406792,6909786.1185072223
12412,12412,1637,1204,1480264.7828819603,6908087.9560521236
12413,12413,1477,1204,1481886.1275031227,6908106.3477711426
12414,12414,1433,1204,1483245.3995961831,6908605.6077909786
12415,12415,1645,1204,1479338.0247367432,6906878.3553092070
12416,12416,1819,1204,1479989.2376553593,6907403.4491108339
12417,12417,1550,1204,1483394.7118972694,6907454.0269104559
12418,12418,1185,1204,1484005.7247241461,6907967.6762920944
12419,12419,1577,1204,1484819.2223895993,6907827.5881232265
12420,12420,1043,1204,1480040.6124264591,6906614.9586083805
12421,12421,1055,1204,1481010.2187421953,6907160.8367075622
12422,12422,1616,1204,1481770.5087255156,6906219.6713682683
12423,12423,1411,1204,1480796.9491850282,6906388.9968923144
12424,12424,793,1204,1483135.5330733939,6906441.5315157687
12425,12425,1837,1204,1483767.3289739203,6906165.0714533860
12426,12426,658,1204,1482698.1067648339,6905675.5758354710
12501,12501,859,1205,1485107.4769763444,6912884.2890050411
12502,12502,1267,1205,1487619.4903374040,6912222.4219861971
12504,12504,1267,1205,1486234.6156965513,6910396.1863921518
12505,12505,849,1205,1486624.5260839039,6910466.1679427745
12507,12507,815,1205,1487429.0325649574,6910463.2087935563
12508,12508,631,1205,1487592.2221259242,6910104.2494945750
12509,12509,997,1205,1488268.5508710698,6910145.8801913876
12510,12510,753,1205,1487852.6436544806,6909243.0606655739
12511,12511,901,1205,1486844.1711671839,6909909.1654794076
12512,12512,948,1205,1486123.4866646421,6909765.6367613478
12513,12513,1449,1205,1485728.1195753659,6909266.2844330566
12514,12514,1330,1205,1486474.6500283764,6909072.6416616626
12515,12515,842,1205,1487594.7864847390,6909716.4636452002
12516,12516,1283,1205,1487181.7324612117,6909477.5292427121
12517,12517,943,1205,1484756.9082295739,6908791.1070489660
12518,12518,975,1205,1485262.2274944861,6908896.0562796863
12519,12519,1111,1205,1486369.9627831823,6907779.8946256228
12520,12520,1030,1205,1487067.0905815489,6908954.4657330401
12521,12521,1073,1205,1485413.5485343810,6908306.8074666793
12522,12522,826,1205,1486236.7038690727,6908542.5071463380
12523,12523,1060,1205,1487005.9004559771,6908547.2329476885
12524,12524,1164,1205,1487653.9231039460,6908604.7464787131
12525,12525,806,1205,1486444.4057605753,6908152.2265752051
12526,12526,1455,1205,1487318.1763353336,6908070.1099927230
12601,12601,277,1206,1479750.4450449685,6919457.8061798820
12602,12602,1358,1206,1479518.2851456518,6917156.1746716537
12603,12603,1241,1206,1480785.1888959124,6917789.0272094533
12604,12604,1050,1206,1477472.3154269834,6916225.4213875541
12605,12605,922,1206,1478600.2839266590,6916163.0793782305
12606,12606,1225,1206,1480356.5731729539,6916506.3296643486
12607,12607,1019,1206,1476958.2164107771,6915720.0919401776
12608,12608,774,1206,1477668.7941481513,6915026.6208752794
12609,12609,1456,1206,1478432.6767985399,6914867.7893434698
12610,12610,1021,1206,1480585.6773011410,6915555.5679889806
12611,12611,842,1206,1477084.2203083099,6914540.7019303767
12612,12612,1093,1206,1479319.7342857290,6914449.2925739512
12613,12613,1137,1206,1480613.0230170763,6914840.1642513741
12614,12614,1426,1206,1480026.5376163458,6913394.9627253478
12615,12615,1789,1206,1481201.5135777604,6913854.9724158961
12616,12616,1442,1206,1482785.4523524048,6913875.2993823495
12617,12617,1121,1206,1480581.5536131815,6912595.7212570729
12620,12620,1035,1206,1479725.8455844547,6911720.5670265295
12621,12621,938,1206,1481110.1021427412,6911813.5229199352
12622,12622,1081,1206,1479797.0922575772,6910702.3293309715
12623,12623,898,1206,1481297.3053508212,6911091.1499167336
12624,12624,1205,1206,1479613.4731119836,6909176.5662334189
12625,12625,1118,1206,1480411.6920509492,6909876.2997061703
12503,12503,1720,1205,1485443.7620862362,6911523.1802833201
12506,12506,874,1205,1486739.3985156256,6910943.8677839851
12618,12618,1399,1206,1481856.7572602027,6912541.3562323600
12619,12619,1693,1206,1483189.7110845707,6912723.0625808183
07608,7608,1764,0706,1487135.0741395508,6875909.8446046328
05116,5116,836,0501,1468912.9597164053,6900254.1660133163
